CustomerID,FirstName,LastName,Email,Phone,City,State,Country,SignupDate,LoyaltyPoints
CUST08356,Ashley,Harding,ashley.harding@example.com,+917512094321,Hyderabad,Telangana,india,2023-01-24,3198
CUST08357,,Franklin,katie.franklin@example.com,+916864229807,Hyderabad,West Bengal,INDIA,2023-12-22,1726
CUST08358,Laura,Hodges,laura.hodges@example.com,+917398311750,Pune,Karnataka,INDIA,2022-09-05,
CUST08359,April,Guerrero,april.guerrero@example.com,+918399217346,Bangalore,Telangana,india,2025-01-06,859
CUST08360,Peter,Cochran,peter.cochran@example.com,+919168630266,Bangalore,Tamil Nadu,,02/04/2022,
CUST08361,Justin,Torres,justin.torres@example.com,+919486259403,Mumbai,,INDIA,26/02/2023,
CUST08362,Kevin,Ingram,kevin.ingramexample.com,+916775152564,Hyderabad,Tamil Nadu,INDIA,29/05/2021,235
CUST08363,Stephen,Graves,stephen.graves@example.com,+917978143701,,West Bengal,India,26/03/2025,4749
CUST08364,Diane,Compton,diane.compton@example.com,+918620263197,Mumbai,,,05/07/2023,
CUST08365,Albert,Brewer,albert.brewer@example.com,+919885547583,Chennai,Telangana,,,
CUST08366,Michele,Espinoza,michele.espinoza@example.com,+916813529113,Mumbai,,INDIA,02/10/2020,
CUST08367,Elizabeth,Olson,elizabeth.olsonexample.com,+918909210867,Delhi,Delhi,,30/12/2024,
CUST08368,Joel,Beltran,joel.beltranexample.com,+919994134064,Kolkata,Tamil Nadu,,13/12/2024,
CUST08369,Kelly,Wright,kelly.wright@example.com,+919145581227,Chennai,Delhi,,2021-09-20,2812
CUST08370,Heather,Malone,heather.malone@example.com,+918570385679,Pune,,india,,
CUST08371,Abigail,Moreno,abigail.moreno@example.com,+919167878564,Delhi,Telangana,India,,
CUST08372,Andrew,Hale,andrew.hale@example.com,+917067708378,Delhi,West Bengal,INDIA,,3768
CUST08373,Sarah,Holland,sarah.holland@example.com,+919642323653,Mumbai,,INDIA,,
CUST08374,Jason,Jones,jason.jones@example.com,+918903480446,Pune,Tamil Nadu,India,21/05/2021,
CUST08375,Dakota,Collins,dakota.collins@example.com,+918694606171,Pune,,india,,
CUST08376,Raymond,Oneill,raymond.oneill@example.com,+918216594285,Bangalore,Maharashtra,India,,
CUST08377,Michael,Martinez,michael.martinez@example.com,+917882382764,Mumbai,Telangana,INDIA,26/08/2022,2263
CUST08378,Vanessa,Combs,vanessa.combsexample.com,+917947344287,Kolkata,Maharashtra,India,,
CUST08379,Robert,Morales,robert.morales@example.com,+919273116236,Pune,Karnataka,INDIA,01/06/2024,
CUST08380,Oscar,Bonilla,oscar.bonillaexample.com,+916033593105,Hyderabad,Karnataka,,,
CUST08381,Matthew,Bush,matthew.bush@example.com,+917056304866,,Telangana,India,,1742
CUST08382,Sheila,Sanchez,sheila.sanchez@example.com,+917920532095,,,INDIA,2023-05-05,2301
CUST08383,Michelle,Ramirez,michelle.ramirez@example.com,+917989232787,Delhi,Tamil Nadu,India,2021-05-04,3326
CUST08384,Alvin,Le,alvin.le@example.com,+918548774706,Bangalore,West Bengal,,,
CUST08385,Joseph,Perez,joseph.perez@example.com,+919397550944,Bangalore,Karnataka,,,1336
CUST08386,Nancy,Mills,nancy.mills@example.com,+917942845684,Hyderabad,Tamil Nadu,INDIA,2022-05-10,
CUST08387,Deborah,Hudson,deborah.hudson@example.com ,+918280348428,Delhi,Tamil Nadu,India,2023-02-01,
CUST08388,Riley,Pham,riley.pham@example.com,+919485172514,Mumbai,Karnataka,India,,3343
CUST08389,Deborah,Young,deborah.young@example.com,+917415037120,Mumbai,Telangana,,2022-10-30,
CUST08390,Anthony,Wang,anthony.wang@example.com,+919040461587,Pune,Delhi,india,,3715
CUST08391,Katie,Mendez,katie.mendez@example.com,+919691639412,Kolkata,Maharashtra,INDIA,,
CUST08392,Tricia,Moore,tricia.moore@example.com,+917302395446,Hyderabad,,INDIA,,
CUST08393,Ashley,Owens,ashley.owensexample.com,,Pune,Delhi,INDIA,31/07/2024,
CUST08394,Danielle,Whitaker,danielle.whitaker@example.com,+916387216791,Bangalore,Tamil Nadu,India,2021-01-14,
CUST08395,Amanda,Larsen,amanda.larsen@example.com,+919874190314,Mumbai,Telangana,India,11/12/2024,
CUST08396,Shane,Brown,shane.brown@example.com ,+917902610616,Delhi,Karnataka,INDIA,,
CUST08397,Mary,Fields,mary.fields@example.com,,Hyderabad,West Bengal,india,14/09/2024,
CUST08398,Jacob,Branch,jacob.branch@example.com,+918994606286,Delhi,West Bengal,,,
CUST08399,,Bennett,sandra.bennett@example.com,+919476694951,Kolkata,Tamil Nadu,INDIA,,
CUST08400,Melissa,Wood,melissa.wood@example.com,+918477943539,Hyderabad,Maharashtra,India,2024-12-22,1302
CUST08401,Matthew,James,matthew.james@example.com,+919543131721,Chennai,West Bengal,,2024-05-02,1597
CUST08402,Patricia,Ross,patricia.ross@example.com,+916979590476,Bangalore,Delhi,India,,
CUST08403,Stephanie,Rodriguez,stephanie.rodriguez@example.com,+917498658415,Chennai,Telangana,India,,4505
CUST08404,Kevin,Dalton,kevin.dalton@example.com,+917656135892,,Delhi,,,
CUST08405,,Jones,matthew.jones@example.com,+919450527932,Kolkata,Tamil Nadu,India,,
CUST08406,Jonathan,Oneill,jonathan.oneill@example.com,+917801632658,Mumbai,Delhi,india,,2695
CUST08407,Molly,Carpenter,molly.carpenter@example.com,+916805338541,Pune,Karnataka,India,2024-11-13,
CUST08408,Ryan,Garza,ryan.garza@example.com,+916143423738,Hyderabad,Tamil Nadu,INDIA,2025-06-05,
CUST08409,Robert,Hampton,robert.hampton@example.com,+918076950954,Mumbai,Telangana,india,06/04/2022,4291
CUST08410,Courtney,Wilkinson,courtney.wilkinson@example.com,+916377232564,Mumbai,Karnataka,india,2021-01-18,3041
CUST08411,Matthew,Ray,matthew.ray@example.com,+918757473401,Hyderabad,Telangana,india,2025-03-10,2386
CUST08412,Billy,Dawson,billy.dawson@example.com,+918340823632,,,INDIA,,3612
CUST08413,Megan,Ramirez,megan.ramirez@example.com,+917817671897,Kolkata,West Bengal,INDIA,30/10/2023,
CUST08414,Grant,Patterson,grant.patterson@example.com,+918003627150,Kolkata,Tamil Nadu,India,2022-08-18,
CUST08415,Megan,Gomez,megan.gomezexample.com,+916250605490,Kolkata,Telangana,india,,19
CUST08416,Steven,Oliver,steven.oliver@example.com,+916768218427,Bangalore,Karnataka,india,2022-11-19,
CUST08417,William,Casey,william.caseyexample.com,+916384767684,Delhi,West Bengal,india,05/07/2023,2993
CUST08418,Stephanie,Steele,stephanie.steele@example.com,+919938709805,Bangalore,Karnataka,INDIA,,
CUST08419,Elizabeth,Rios,elizabeth.rios@example.com,+916167825986,Bangalore,Maharashtra,india,2022-08-22,
CUST08420,Carol,Gaines,carol.gaines@example.com,+916602896956,Chennai,Maharashtra,India,2024-03-02,
CUST08421,Jennifer,Carter,jennifer.carter@example.com,,Kolkata,Delhi,india,,
CUST08422,Gloria,Liu,gloria.liu@example.com,+917905870560,Chennai,Maharashtra,india,,
CUST08423,David,Valencia,david.valencia@example.com,+916056151152,Mumbai,,INDIA,,
CUST08424,Tristan,Hughes,tristan.hughes@example.com,+916951393042,,Karnataka,india,,
CUST08425,Robert,King,robert.king@example.com,+918587399270,Bangalore,,India,,
CUST08426,Veronica,Reyes,veronica.reyes@example.com,+917217768335,Pune,Telangana,india,,
CUST08427,Martin,Campos,martin.campos@example.com,+917361759910,Mumbai,,INDIA,,3683
CUST08428,Jessica,Scott,jessica.scott@example.com,+917580017586,Bangalore,West Bengal,,2025-07-01,
CUST08429,Ronald,Fuentes,ronald.fuentes@example.com,+919391147007,Delhi,Maharashtra,India,16/02/2023,
CUST08430,Christian,Smith,christian.smith@example.com,+918927347309,Kolkata,,,,4432
CUST08431,Brent,Smith,brent.smith@example.com,+918966108322,Delhi,Telangana,INDIA,2025-01-01,4060
CUST08432,,Kelly,alexander.kelly@example.com,+917754503757,Bangalore,Karnataka,India,2021-05-21,
CUST08433,Julia,Harvey,julia.harvey@example.com,+917822909438,Kolkata,,,,4736
CUST08434,Ana,Joyce,ana.joyce@example.com,+918198208928,Kolkata,Delhi,INDIA,,
CUST08435,Julie,Vasquez,julie.vasquez@example.com,+916069366350,Delhi,Telangana,India,10/09/2023,3056
CUST08436,Crystal,Dominguez,crystal.dominguez@example.com ,+918517904147,Kolkata,West Bengal,india,31/01/2023,293
CUST08437,Christopher,West,christopher.west@example.com,+916088704633,Mumbai,Delhi,india,2025-06-26,
CUST08438,Laura,Santos,laura.santos@example.com,+918716621479,Delhi,Maharashtra,,2024-02-25,
CUST08439,James,Sullivan,james.sullivan@example.com,+918278089412,Kolkata,,INDIA,,
CUST08440,Rhonda,Jones,rhonda.jones@example.com,+918316406377,Pune,Delhi,India,,
CUST08441,Wendy,Jones,wendy.jones@example.com,+917058431820,Chennai,Karnataka,INDIA,06/07/2023,
CUST08442,Jean,Parks,jean.parks@example.com,+917483223502,Bangalore,Delhi,INDIA,2021-04-16,
CUST08443,,Martin,mark.martin@example.com,+917840277567,Bangalore,Delhi,India,12/12/2022,
CUST08444,Danielle,Austin,danielle.austin@example.com,+917051741614,Bangalore,Delhi,INDIA,2024-10-20,
CUST08445,Dakota,Travis,dakota.travis@example.com,+917650626426,Pune,Karnataka,INDIA,26/12/2022,
CUST08446,Paul,Williams,paul.williams@example.com,+918466218776,Mumbai,Maharashtra,,,
CUST08447,Debra,Salazar,debra.salazar@example.com,+916193292268,Delhi,,,16/04/2024,2959
CUST08448,,Serrano,ann.serrano@example.com ,+917578457345,Pune,Tamil Nadu,INDIA,,
CUST08449,Justin,Thomas,justin.thomas@example.com,+919185912465,Pune,Tamil Nadu,INDIA,04/07/2024,238
CUST08450,Laurie,Small,laurie.small@example.com,+918664462506,Hyderabad,Delhi,,,2012
CUST08451,Christian,Hampton,christian.hampton@example.com,+916964543347,Delhi,Delhi,INDIA,18/08/2023,
CUST08452,Joseph,Fuentes,joseph.fuentes@example.com,+917459078038,Kolkata,,India,29/06/2023,
CUST08453,John,Powell,john.powell@example.com,+917667617877,,Tamil Nadu,INDIA,17/02/2023,
CUST08454,Savannah,Ramos,savannah.ramos@example.com,+916176517018,Pune,,INDIA,2021-07-03,
CUST08455,Thomas,Watkins,thomas.watkins@example.com,+917109111224,Pune,Telangana,india,,
CUST08456,Frederick,Campbell,frederick.campbell@example.com,+916893289426,Pune,Karnataka,India,31/01/2024,
CUST08457,Antonio,Ponce,antonio.ponce@example.com,,Hyderabad,,,,
CUST08458,Lauren,Wilkinson,lauren.wilkinson@example.com,+917758943418,Delhi,Maharashtra,india,,
CUST08459,Victoria,Hill,victoria.hill@example.com,+918069058603,Bangalore,West Bengal,INDIA,,
CUST08460,Elizabeth,Miller,elizabeth.miller@example.com,+917449061961,Mumbai,,india,2022-05-22,
CUST08461,,Harvey,leslie.harvey@example.com,+916071156360,Hyderabad,,India,2024-11-26,
CUST08462,Frank,Barrera,frank.barrera@example.com,+919145661557,Kolkata,Maharashtra,india,2025-02-03,
CUST08463,Stacey,Morgan,stacey.morgan@example.com,+916842717913,Bangalore,Maharashtra,india,2024-11-10,3458
CUST08464,Joseph,Wright,joseph.wright@example.com,+916873872934,Mumbai,Tamil Nadu,India,28/01/2023,
CUST08465,Stephanie,Patrick,stephanie.patrickexample.com,,,Telangana,india,02/12/2024,
CUST08466,Marcus,Johnson,marcus.johnson@example.com ,+918144982363,Pune,West Bengal,India,06/09/2024,1583
CUST08467,Robert,Lyons,robert.lyons@example.com,+917881153910,Chennai,Tamil Nadu,India,,
CUST08468,Thomas,Garcia,thomas.garcia@example.com,+916866091381,Delhi,Delhi,,25/02/2022,327
CUST08469,Eric,Peters,eric.peters@example.com,+916537744555,Hyderabad,Maharashtra,India,09/11/2022,
CUST08470,Philip,Rogers,philip.rogers@example.com,+916363207901,Pune,West Bengal,INDIA,,
CUST08471,Karen,Reyes,karen.reyes@example.com,+919200664935,Delhi,West Bengal,INDIA,2023-06-04,
CUST08472,Amy,Mitchell,amy.mitchell@example.com,+917893707180,Hyderabad,Maharashtra,india,,1656
CUST08473,Richard,Jackson,richard.jacksonexample.com,+916069720533,Delhi,Delhi,India,2021-12-30,3061
CUST08474,John,Black,john.black@example.com,+916987824188,Pune,Tamil Nadu,india,2022-06-26,2470
CUST08475,Debra,,debra.hernandez@example.com,+918163202017,Chennai,West Bengal,india,,4168
CUST08476,Brian,Turner,brian.turner@example.com,+917062363741,Hyderabad,Karnataka,,09/11/2020,2229
CUST08477,Alexis,Smith,alexis.smith@example.com,+919252652679,Hyderabad,,india,01/11/2024,607
CUST08478,,Jacobs,christina.jacobs@example.com,+918788666525,Delhi,West Bengal,india,,
CUST08479,Sarah,Graves,sarah.graves@example.com,+916656828485,Mumbai,,india,2022-12-09,
CUST08480,Ashley,Meyer,ashley.meyer@example.com,+916818967839,Kolkata,Delhi,INDIA,,
CUST08481,Paige,Riley,paige.riley@example.com,+919086970672,Mumbai,Telangana,India,,
CUST08482,Allison,Murphy,allison.murphy@example.com,+918817681825,,,,2023-04-04,
CUST08483,Matthew,Lopez,matthew.lopez@example.com ,+916519705413,,Karnataka,India,,
CUST08484,Carmen,Briggs,carmen.briggs@example.com,+917134196058,Pune,Delhi,India,2025-01-28,
CUST08485,Jason,Lopez,jason.lopez@example.com,+918407365085,Delhi,Telangana,india,,
CUST08486,Sara,Anderson,sara.anderson@example.com,+917381501793,Hyderabad,Telangana,India,27/05/2023,
CUST08487,Susan,Deleon,susan.deleon@example.com,+919610966250,Delhi,Karnataka,INDIA,,1134
CUST08488,Anthony,Dunn,anthony.dunn@example.com,+918185742343,Hyderabad,Tamil Nadu,,2025-04-20,
CUST08489,Deborah,Lowe,deborah.lowe@example.com,+916890613414,,,India,,
CUST08490,Stephanie,Long,stephanie.long@example.com,+919690835940,Bangalore,Telangana,INDIA,,
CUST08491,Debra,Cross,debra.cross@example.com,+916924524045,Pune,Maharashtra,,,
CUST08492,Pamela,Frazier,pamela.frazier@example.com,+916567988196,Bangalore,Tamil Nadu,INDIA,04/12/2022,
CUST08493,Jason,Gomez,jason.gomez@example.com,,Hyderabad,West Bengal,,,4508
CUST08494,Elizabeth,Hale,elizabeth.hale@example.com ,+916502724754,Kolkata,West Bengal,INDIA,,4788
CUST08495,David,Neal,david.neal@example.com,+917277966096,Hyderabad,Tamil Nadu,,2023-06-13,
CUST08496,Nicole,Roberts,nicole.roberts@example.com,+917063914614,Kolkata,Delhi,india,2021-06-26,
CUST08497,Jessica,Turner,jessica.turner@example.com,+918060236519,Mumbai,Telangana,india,04/07/2022,
CUST08498,Catherine,Gonzales,catherine.gonzales@example.com,+916829095052,Delhi,Telangana,india,2024-05-25,
CUST08499,Sarah,Johns,sarah.johns@example.com,+917390591826,Delhi,Delhi,,01/04/2021,
CUST08500,Heather,Reed,heather.reed@example.com,+918627566637,Delhi,,,15/11/2024,4694
CUST08501,Tammy,Parks,tammy.parks@example.com,+919067361158,Pune,Maharashtra,india,31/07/2025,
CUST08502,Mark,Davis,mark.davis@example.com,+918147613829,,West Bengal,,,
CUST08503,Amanda,Curry,amanda.curry@example.com,+916993101851,Mumbai,Karnataka,,2022-08-19,3903
CUST08504,Stuart,Silva,stuart.silva@example.com,+919705616359,Delhi,Maharashtra,india,,
CUST08505,Jessica,Ewing,jessica.ewing@example.com,+916684940041,Kolkata,Telangana,india,24/03/2025,
CUST08506,Brent,Moore,brent.mooreexample.com,+917189673853,Hyderabad,Tamil Nadu,INDIA,,
CUST08507,Kim,Lopez,kim.lopez@example.com,+918478442394,Delhi,West Bengal,India,2021-11-25,
CUST08508,,Mathis,michael.mathis@example.com,+918783227299,Kolkata,Maharashtra,,18/11/2020,
CUST08509,Brittany,Deleon,brittany.deleon@example.com,+916028080196,Delhi,,india,,684
CUST08510,Joshua,Johnson,joshua.johnson@example.com,+917903399055,Bangalore,Maharashtra,india,2022-04-15,
CUST08511,Kathy,Patrick,kathy.patrick@example.com,+916065874052,Delhi,Karnataka,INDIA,2023-09-28,
CUST08512,Tamara,Meadows,tamara.meadows@example.com,+917307739924,,Karnataka,india,,892
CUST08513,Gabriela,Anderson,gabriela.anderson@example.com,+918631559111,Delhi,Karnataka,INDIA,2021-08-18,
CUST08514,Amy,Hutchinson,amy.hutchinson@example.com,+918138159201,Mumbai,Telangana,,27/12/2021,
CUST08515,Michael,,michael.yang@example.com,+916891600730,Chennai,Maharashtra,,29/04/2024,
CUST08516,Benjamin,Chambers,benjamin.chambers@example.com,+917085148756,Chennai,,india,2021-02-24,
CUST08517,David,Miller,david.miller@example.com,+916435236810,,West Bengal,,2023-04-11,
CUST08518,Jacob,House,jacob.house@example.com,+918870761071,Mumbai,Maharashtra,india,,
CUST08519,Thomas,Curry,thomas.curry@example.com ,+918215080615,Hyderabad,Telangana,india,,
CUST08520,Chloe,Miller,chloe.miller@example.com,+917506646393,Bangalore,Karnataka,india,2024-10-02,
CUST08521,Alicia,Braun,alicia.braunexample.com,+918461102462,Chennai,Maharashtra,India,16/01/2023,
CUST08522,Joshua,Fernandez,joshua.fernandez@example.com,+917042208756,Bangalore,,INDIA,17/02/2025,
CUST08523,Manuel,Duncan,manuel.duncan@example.com,+916667132936,Chennai,West Bengal,INDIA,,
CUST08524,James,Palmer,james.palmer@example.com,+917270213788,Chennai,West Bengal,INDIA,28/09/2024,
CUST08525,Erin,Christensen,erin.christensen@example.com,+918571249595,Hyderabad,Tamil Nadu,India,2024-12-13,3900
CUST08526,Tiffany,Parks,tiffany.parks@example.com,+918480767990,Delhi,Tamil Nadu,india,,3878
CUST08527,John,Schwartz,john.schwartz@example.com,+917522105803,Delhi,Maharashtra,INDIA,2022-09-10,570
CUST08528,Jeffrey,Perez,jeffrey.perez@example.com,+917443641708,Bangalore,Maharashtra,INDIA,2022-03-04,4489
CUST08529,Katherine,Short,katherine.short@example.com,+916074739117,Bangalore,Karnataka,India,18/01/2025,2858
CUST08530,Christine,Riley,christine.riley@example.com,+918604503360,,,India,2021-08-13,
CUST08531,Kevin,Rhodes,kevin.rhodes@example.com,+916596803367,Kolkata,Delhi,india,2021-04-02,
CUST08532,Brooke,Miller,brooke.miller@example.com,+919667872989,Pune,Karnataka,INDIA,,357
CUST08533,,Williams,stephen.williamsexample.com,+918883576751,Mumbai,Telangana,india,,
CUST08534,Natalie,Jones,natalie.jones@example.com,+916414642483,Bangalore,Tamil Nadu,INDIA,,3602
CUST08535,Jon,Phillips,jon.phillips@example.com,+919439559356,Kolkata,Telangana,India,,
CUST08536,Ann,Novak,ann.novak@example.com,+919909009723,Chennai,Tamil Nadu,india,,
CUST08537,Robert,Kelley,robert.kelley@example.com,+918438456093,Chennai,Tamil Nadu,INDIA,16/07/2022,
CUST08538,Jennifer,Davis,jennifer.davis@example.com,+919184198458,Kolkata,,India,03/10/2021,
CUST08539,Curtis,Bailey,curtis.bailey@example.com,+917202719798,Chennai,Delhi,INDIA,,516
CUST08540,Scott,Dickson,scott.dickson@example.com,+918605282181,Pune,,India,17/03/2024,
CUST08541,Laura,Torres,laura.torres@example.com,+917394573589,Hyderabad,Karnataka,india,,4066
CUST08542,Mason,Haley,mason.haley@example.com,+916605342099,Kolkata,Tamil Nadu,,,
CUST08543,Jackie,Stout,jackie.stout@example.com,+918697042687,Bangalore,Delhi,,04/04/2024,
CUST08544,Theresa,Cortez,theresa.cortez@example.com ,+917840864927,Chennai,,India,,
CUST08545,Nicholas,Bullock,nicholas.bullock@example.com,+919928198364,,,India,,
CUST08546,Allen,Fernandez,allen.fernandez@example.com,+917046340307,Bangalore,West Bengal,india,2022-06-19,
CUST08547,Laura,Lowe,laura.lowe@example.com,+916264979945,Kolkata,Telangana,india,2022-10-02,2873
CUST08548,Lisa,Roberts,lisa.roberts@example.com,+916939958240,Bangalore,Karnataka,INDIA,11/07/2021,55
CUST08549,Jennifer,Barnes,jennifer.barnes@example.com,+917356793500,Pune,Maharashtra,India,2021-12-06,711
CUST08550,Brianna,Davis,brianna.davis@example.com,+919767319279,Hyderabad,,INDIA,,
CUST08551,Katrina,Franklin,katrina.franklin@example.com,+918556452858,Pune,Maharashtra,,2022-06-08,
CUST08552,Casey,Duffy,casey.duffy@example.com,+916976438390,Delhi,Maharashtra,India,16/10/2020,
CUST08553,Alexa,Wilson,alexa.wilson@example.com,+919990055503,Hyderabad,West Bengal,India,2022-09-07,1524
CUST08554,Lisa,Smith,lisa.smith@example.com,+919955051641,Hyderabad,,India,18/05/2022,
CUST08555,Garrett,Hayes,garrett.hayes@example.com,+917279550988,Pune,Delhi,,24/04/2024,
CUST08556,William,Smith,william.smith@example.com,+916556211158,Delhi,Maharashtra,,16/04/2022,1300
CUST08557,Brandon,Washington,brandon.washington@example.com,+917838835718,Delhi,Delhi,,,
CUST08558,Nathan,Lane,nathan.lane@example.com,,Hyderabad,Maharashtra,India,2025-02-21,
CUST08559,Samuel,Johnson,samuel.johnson@example.com,+916854622192,Kolkata,Karnataka,india,2022-11-11,
CUST08560,Brett,Kim,brett.kim@example.com,+919098896107,Bangalore,Tamil Nadu,INDIA,10/12/2024,
CUST08561,Robert,Steele,robert.steele@example.com,+917967451946,Mumbai,Telangana,india,09/08/2023,4985
CUST08562,Dustin,Wilson,dustin.wilson@example.com,+916232112645,,Tamil Nadu,INDIA,,
CUST08563,Brittney,Hansen,brittney.hansen@example.com,+919753063540,Pune,Karnataka,,,
CUST08564,Nicole,Miller,nicole.miller@example.com ,+917567351624,Pune,Tamil Nadu,,2025-07-19,
CUST08565,James,Rice,james.rice@example.com,+917696849965,Kolkata,West Bengal,INDIA,2021-08-12,837
CUST08566,Anna,Gonzalez,anna.gonzalez@example.com,+918743833164,Pune,West Bengal,India,03/07/2021,
CUST08567,Joshua,Wong,joshua.wong@example.com,+916985901966,,Delhi,,2023-06-24,
CUST08568,Michaela,Gordon,michaela.gordonexample.com,+916149207638,Delhi,Telangana,India,,
CUST08569,Faith,Nguyen,faith.nguyen@example.com,+916899435903,Hyderabad,Telangana,india,,
CUST08570,Catherine,,catherine.brennan@example.com,+918175243634,Delhi,Karnataka,india,22/05/2023,
CUST08571,Gregory,Thompson,gregory.thompson@example.com,+916550134604,Bangalore,Maharashtra,,,
CUST08572,Karen,Mitchell,karen.mitchell@example.com,+917999928730,Delhi,,india,,
CUST08573,Joshua,Bennett,joshua.bennett@example.com,+917729787888,Hyderabad,Karnataka,India,,3691
CUST08574,Jeffrey,,jeffrey.reese@example.com,+917702641430,,Delhi,INDIA,2025-02-26,
CUST08575,Phillip,Chang,phillip.chang@example.com,+916560987298,Chennai,Telangana,india,19/06/2021,1445
CUST08576,Wesley,Mccormick,wesley.mccormick@example.com,+918456405150,Delhi,Karnataka,,22/04/2024,
CUST08577,Patrick,Ward,patrick.ward@example.com,+918522617168,Pune,Tamil Nadu,,2021-04-16,
CUST08578,Sarah,Richard,sarah.richard@example.com,+918547996703,Bangalore,Telangana,india,2024-02-16,
CUST08579,Alexander,Patterson,alexander.patterson@example.com,+917534091839,Pune,Karnataka,india,2023-09-05,30
CUST08580,Eduardo,Newman,eduardo.newman@example.com,+916775386245,Pune,Telangana,india,2023-02-10,
CUST08581,Debbie,Jones,debbie.jones@example.com,+917000630464,Bangalore,Karnataka,,2022-12-31,
CUST08582,Lindsey,Wu,lindsey.wu@example.com,+918133293757,,Telangana,india,07/07/2021,
CUST08583,Christian,Sandoval,christian.sandoval@example.com,+917195106229,Mumbai,Karnataka,india,2022-01-18,278
CUST08584,Paul,Walters,paul.walters@example.com,+917289561361,Hyderabad,Maharashtra,india,17/10/2020,901
CUST08585,Michael,Montgomery,michael.montgomery@example.com,+918954132702,Mumbai,Karnataka,INDIA,04/08/2022,
CUST08586,Sean,Carroll,sean.carroll@example.com,+916620505098,Hyderabad,,INDIA,2022-08-15,2958
CUST08587,Heather,Allen,heather.allen@example.com,+916178048834,Hyderabad,Telangana,INDIA,2025-01-24,
CUST08588,Christine,,christine.herrera@example.com,+916402439775,,,india,,1022
CUST08589,Nicole,Brown,nicole.brown@example.com,+916066437193,Chennai,,India,,
CUST08590,Jennifer,Bishop,jennifer.bishop@example.com,+919338731156,Bangalore,West Bengal,,23/01/2024,
CUST08591,Kimberly,Oliver,kimberly.oliver@example.com,+919852237014,Hyderabad,Karnataka,,02/11/2020,
CUST08592,William,,william.wallaceexample.com,+916385752468,Pune,Telangana,India,28/03/2022,
CUST08593,Jessica,Ramirez,jessica.ramirez@example.com,+916328233203,Mumbai,Tamil Nadu,,23/08/2021,1864
CUST08594,Scott,Chambers,scott.chambersexample.com,+916418585721,Hyderabad,Maharashtra,INDIA,2021-03-07,
CUST08595,Lisa,Calderon,lisa.calderon@example.com,+919075520507,Mumbai,Maharashtra,india,,
CUST08596,Steven,Holmes,steven.holmes@example.com,+917776390796,,,india,01/03/2024,4101
CUST08597,Gavin,Day,gavin.day@example.com,+919441929138,Pune,Maharashtra,india,30/06/2024,
CUST08598,David,Garcia,david.garcia@example.com,+918176931634,Mumbai,,,04/11/2024,
CUST08599,Philip,Nguyen,philip.nguyen@example.com,+917170652329,Pune,Maharashtra,,,
CUST08600,Briana,Sharp,briana.sharpexample.com,+916446189533,Bangalore,Karnataka,India,30/04/2024,
CUST08601,Cody,Ramirez,cody.ramirez@example.com,+918783331415,,Tamil Nadu,INDIA,19/06/2023,
CUST08602,Susan,Fields,susan.fields@example.com,+919269160515,Chennai,West Bengal,india,01/10/2020,
CUST08603,Matthew,Sanchez,matthew.sanchez@example.com,+916243396633,Pune,Tamil Nadu,India,,
CUST08604,,Owens,steven.owens@example.com,+917038064776,Hyderabad,,india,2025-02-07,
CUST08605,Sue,Mathis,sue.mathis@example.com,+918347103282,Pune,Karnataka,india,,
CUST08606,Janice,Duncan,janice.duncan@example.com,+918758305923,Delhi,Telangana,INDIA,,
CUST08607,Jesse,James,jesse.james@example.com,+917058989863,,,INDIA,,
CUST08608,Kyle,Clark,kyle.clark@example.com,+917430569099,Chennai,Tamil Nadu,INDIA,,1901
CUST08609,Jill,Gonzalez,jill.gonzalez@example.com,+916953174236,Chennai,West Bengal,India,15/10/2024,1102
CUST08610,Stephanie,Frank,stephanie.frank@example.com,+916819590555,Delhi,,INDIA,2024-08-24,55
CUST08611,Michelle,Smith,michelle.smith@example.com,+918377740539,Mumbai,West Bengal,india,,
CUST08612,Aaron,Woodward,aaron.woodward@example.com,+917248296352,Kolkata,,,27/02/2025,
CUST08613,Carly,Shaw,carly.shaw@example.com,+919554415642,Delhi,Delhi,India,,
CUST08614,Marcus,Rodriguez,marcus.rodriguez@example.com,+919361325340,Kolkata,,INDIA,14/08/2022,
CUST08615,Rachel,Cooper,rachel.cooper@example.com,+917114516814,,Maharashtra,India,,
CUST08616,Kelly,Parks,kelly.parks@example.com,+919873051896,,Maharashtra,,2020-10-01,
CUST08617,Amy,Garcia,amy.garcia@example.com,+919596056551,Bangalore,Delhi,INDIA,2025-06-13,2595
CUST08618,Robert,Knox,robert.knox@example.com,+918206716099,Bangalore,Karnataka,india,14/01/2024,
CUST08619,Albert,Lee,albert.lee@example.com,+919405486440,Mumbai,Telangana,india,2024-11-20,639
CUST08620,Melanie,Flores,melanie.flores@example.com,+918332814313,Chennai,Maharashtra,INDIA,11/11/2020,
CUST08621,Robert,Kim,robert.kim@example.com,+917007296778,Mumbai,Delhi,INDIA,,
CUST08622,Jessica,Jackson,jessica.jackson@example.com,+917245551021,Delhi,Telangana,INDIA,,5
CUST08623,Walter,Fuentes,walter.fuentes@example.com,,Pune,Tamil Nadu,india,,3489
CUST08624,Melissa,Martin,melissa.martin@example.com,+919764015196,Chennai,Telangana,INDIA,2024-01-01,2163
CUST08625,Kimberly,Knox,kimberly.knox@example.com,+919501302448,Mumbai,West Bengal,,28/11/2021,
